query_id,backbone,map,n_probes,spearman_vs_jacobian,topdecile_jaccard_vs_jacobian,topdecile_concentration,gini,pred_margin_sd,obs_margin_sd,pred_over_obs,rank_flip_rate,clean_margin,energy_preclamp,energy_postclamp,clamp_loss_frac,jacobian_split_half_spearman
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,score_gradient,32,0.602184466833527,0.3026608714088837,0.5892346171677533,0.41406327483578576,0.00954628200321384,0.004327411863607586,2.206002641785868,0.0,-0.055729448795318604,2947546.0390625,2809333.6953125,0.046890647989321986,0.9204336998543752
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,margin_gradient,32,0.5732963047286972,0.2826722338204593,0.5756528011504495,0.40931447476111127,0.01152558619865462,0.0055179818342825536,2.08873217505856,0.0,-0.055729448795318604,2950785.9375,2806707.94921875,0.04882698756634223,0.9204336998543752
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,uniform,32,nan,0.042416016287750255,0.1,0.0,0.004569378596252145,0.0028308241740661495,1.614151326710187,0.0,-0.055729448795318604,2949072.8984375,2761604.6484375,0.0635685371152832,0.9204336998543752
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,jacobian_colnorm,128,0.9999999999999998,1.0,0.4050168328392152,0.2812723483564128,0.007426666960514806,0.0035551401499924577,2.08899414571056,0.0,-0.055729448795318604,2948706.37890625,2774339.859375,0.05913322559973807,0.9803134382656471
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,score_gradient,128,0.6043630282165052,0.3045970909863043,0.5892348241269604,0.41406327703858636,0.00954627895450492,0.003946882699940425,2.4186882864922774,0.0,-0.055729448795318604,2946970.796875,2806967.25390625,0.04750761124515088,0.9803134382656471
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,margin_gradient,128,0.5892697147946049,0.2903496797227764,0.5756526913202493,0.4093143894733309,0.01152558177964181,0.0045749516507333915,2.519279472121676,0.0,-0.055729448795318604,2952540.7890625,2806873.5625,0.04933622834343729,0.9803134382656471
london_query_-0u7VsCOCAmwH4RFsN5BoA,resnet18,uniform,128,nan,0.04294686810388729,0.1,0.0,0.004569378596252145,0.0031375986622788035,1.4563298522486796,0.0,-0.055729448795318604,2949258.3984375,2761333.21484375,0.06371947052632339,0.9803134382656471
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,jacobian_colnorm,32,0.9999999999999998,1.0,0.42395043121055886,0.28379669034155897,0.005951234919615818,0.0030468301774815363,1.9532545540608433,0.0,-0.04364055395126343,2948685.34765625,2915727.4296875,0.011177156625052063,0.9200562810917168
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,score_gradient,32,0.5734941787639368,0.2925213000946671,0.6064963240572667,0.4148507684261802,0.008144848115420876,0.003083114650651257,2.641759726223743,0.0,-0.04364055395126343,2949735.375,2849165.953125,0.03409438783131521,0.9200562810917168
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,margin_gradient,32,0.571964986108564,0.28093401438548943,0.595356050276853,0.41045189910649515,0.009496694014333899,0.004564584011238964,2.0805168643957574,0.0,-0.04364055395126343,2949400.0390625,2867008.32421875,0.027935076202799242,0.9200562810917168
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,uniform,32,nan,0.061506565307532825,0.1,0.0,0.003155028505442555,0.0025995524867281545,1.2136814015298198,0.0,-0.04364055395126343,2948802.76171875,2945589.5,0.0010896835015432183,0.9200562810917168
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,jacobian_colnorm,128,1.0,1.0,0.41401664508081243,0.27853082125482564,0.005889109944936907,0.0038746895835174637,1.519892063092895,0.0,-0.04364055395126343,2949639.80078125,2919558.6953125,0.010198230123143387,0.9769514200129217
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,score_gradient,128,0.577829779123191,0.3032134902958956,0.6064974136987522,0.41485098150445077,0.0081448869747583,0.0034721293776717446,2.3457901733546285,0.0,-0.04364055395126343,2950192.0234375,2850086.71875,0.03393179287728514,0.9769514200129217
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,margin_gradient,128,0.5887576052104894,0.29184188393608074,0.5953560287298303,0.41045178308749986,0.00949669899435242,0.004783429906853096,1.9853325290178803,0.0,-0.04364055395126343,2947696.8359375,2864096.91015625,0.028361100355376766,0.9769514200129217
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,resnet18,uniform,128,nan,0.058489103281936426,0.1,0.0,0.003155028505442555,0.0032430247070983505,0.9728660094808439,0.0,-0.04364055395126343,2949885.45703125,2946722.78125,0.0010721351141657212,0.9769514200129217
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,jacobian_colnorm,32,1.0000000000000002,1.0,0.6202592509173481,0.46497570615549066,0.03296924360750954,0.012977362253013353,2.54051963447765,0.0,-0.30193638801574707,2944226.81640625,2943765.2265625,0.00015677794970749595,0.9732131718046367
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,score_gradient,32,0.7864132082994729,0.4182825484764543,0.7644738140789655,0.5480636763215074,0.04853648830558484,0.011355267109252366,4.274359012306888,0.0,-0.30193638801574707,2944688.87109375,2929917.4453125,0.005016294225937502,0.9732131718046367
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,margin_gradient,32,0.8067312846333315,0.4217285664699757,0.7608755214020734,0.5478800091283385,0.05141300833838231,0.012696460419622503,4.049396968853068,0.0,-0.30193638801574707,2949028.80859375,2933209.44921875,0.005364260711492843,0.9732131718046367
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,uniform,32,nan,0.0,0.1,0.0,0.012644983215418347,0.008690219568000155,1.455082131869343,0.0,-0.30193638801574707,2949775.86328125,2948899.703125,0.0002970260104018152,0.9732131718046367
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,jacobian_colnorm,128,0.9999999999999998,1.0,0.6113054575123935,0.4625648513376961,0.03288954908883278,0.009761095884955242,3.3694525160361732,0.0,-0.30193638801574707,2948116.4296875,2947766.62109375,0.00011865494531607751,0.9940084460024906
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,score_gradient,128,0.7820893902954958,0.4114403859407305,0.7644736753341009,0.5480637556427479,0.04853644753087345,0.012663385331644425,3.83281770709339,0.0,-0.30193638801574707,2952862.6171875,2938334.26171875,0.0049200919081659675,0.9940084460024906
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,margin_gradient,128,0.803343400127306,0.41632088520055327,0.7608757547564329,0.547880042732827,0.05141298116657742,0.010735174028386396,4.789207984018617,0.0,-0.30193638801574707,2949236.8046875,2932586.3125,0.005645695239200801,0.9940084460024906
nairobi_query_-K4R8iYrz9LwQ7wia8JZtQ,resnet18,uniform,128,nan,8.13868316106454e-05,0.1,0.0,0.012644983215418347,0.00840264777535563,1.5048807891847122,0.0,-0.30193638801574707,2947541.90625,2946710.25390625,0.00028215115177380697,0.9940084460024906
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,jacobian_colnorm,32,1.0,1.0,0.4682424759503407,0.3150533365999475,0.01181248957572646,0.004370229862556287,2.7029446841995077,0.828125,-0.012348175048828125,2951312.76953125,2809067.85546875,0.04819716687807793,0.927098020614363
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,score_gradient,32,0.612663129677648,0.30681697330639157,0.6469570056750377,0.44320667529049707,0.010426819227556172,0.004230666039597228,2.4645810210415084,0.625,-0.012348175048828125,2946567.71484375,2828537.64453125,0.040056798870735905,0.927098020614363
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,margin_gradient,32,0.6077155696995181,0.30141919084939633,0.6521882323602758,0.4401349626785782,0.019063915140064565,0.005414273314872242,3.521047799286137,0.359375,-0.012348175048828125,2943420.53515625,2818953.8125,0.04228642192633298,0.927098020614363
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,uniform,32,nan,0.03234478702848022,0.1,0.0,0.0047493074792363255,0.003395222648937555,1.3988206283680675,0.625,-0.012348175048828125,2949403.94921875,2813366.97265625,0.04612354865752927,0.927098020614363
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,jacobian_colnorm,128,1.0,1.0,0.4765219758175641,0.3181280768504626,0.011971023286411548,0.0037008552748367613,3.2346639891071045,0.90625,-0.0123063325881958,2959614.4296875,2824685.515625,0.04559003115711491,0.9806678185942451
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,score_gradient,128,0.617820071601925,0.30806898020012774,0.6469678088711162,0.44321122786711675,0.010428309298208663,0.004165458438451107,2.5035201892654935,0.65625,-0.0123063325881958,2950955.6015625,2830208.625,0.04091792384086217,0.9806678185942451
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,margin_gradient,128,0.6226200418258188,0.3181720660802403,0.6521909523705025,0.44014703081218665,0.019060198160488498,0.004887050528793231,3.9001434603941103,0.25,-0.0123063325881958,2952540.1875,2829459.515625,0.04168636633502215,0.9806678185942451
toronto_query_-1caqsIDW4YpUBZB98J9uV,resnet18,uniform,128,nan,0.02828451882845188,0.1,0.0,0.004748841152653189,0.0034133796704076493,1.3912431698774514,0.75,-0.0123063325881958,2947113.296875,2811040.7109375,0.046171481117399146,0.9806678185942451
zurich_query_--RjvuIbkJiPNJknyeZN_Q,resnet18,jacobian_colnorm,128,0.9999999999999998,1.0,0.4831672900723821,0.33457174225534714,0.014469372510971301,0.006014479887422959,2.4057562385782676,0.0,-0.04409825801849365,2948194.328125,2939586.09375,0.0029198327575898587,0.9847951579400847
zurich_query_--RjvuIbkJiPNJknyeZN_Q,resnet18,score_gradient,128,0.6284128760951813,0.32171668280090354,0.6530711334304597,0.44838879329602777,0.016114514838306657,0.005101213611023277,3.158957077093301,0.0,-0.04409825801849365,2941842.4375,2897310.9375,0.01513728248404874,0.9847951579400847
zurich_query_--RjvuIbkJiPNJknyeZN_Q,resnet18,margin_gradient,128,0.6285550713033806,0.32771474878444085,0.6447369207868344,0.4559202743235682,0.022780852110665717,0.006497076750430541,3.506323379842496,0.0,-0.04409825801849365,2949843.2578125,2914678.6015625,0.011920855847804222,0.9847951579400847
zurich_query_--RjvuIbkJiPNJknyeZN_Q,resnet18,uniform,128,nan,0.026823765354725495,0.1,0.0,0.006868206966285939,0.0036216014287634617,1.8964557810634008,0.0,-0.04409825801849365,2950243.9609375,2947834.34375,0.0008167518413407057,0.9847951579400847
amman_query_-6eEB_fS2eePRNUql6vOrQ,resnet18,jacobian_colnorm,128,1.0,1.0,0.45618838060967026,0.31931544586754956,0.007444581340172566,0.0034044597799574735,2.186714433814095,0.0,0.0349651575088501,2953073.3984375,2951964.1796875,0.00037561502893456643,0.9838681366122631
amman_query_-6eEB_fS2eePRNUql6vOrQ,resnet18,score_gradient,128,0.5738153021748538,0.29320143127762577,0.6469289702160532,0.4536967986372318,0.007682279637337078,0.003560873019210136,2.1574146553086417,0.0,0.0349651575088501,2957781.515625,2940256.1796875,0.005925162438442237,0.9838681366122631
amman_query_-6eEB_fS2eePRNUql6vOrQ,resnet18,margin_gradient,128,0.645821591927524,0.3157725666559589,0.6510898967955384,0.46722919100771954,0.01190465136235702,0.003116429579884781,3.819964821023536,0.0,0.0349651575088501,2945262.5546875,2936482.328125,0.0029811354334186363,0.9838681366122631
amman_query_-6eEB_fS2eePRNUql6vOrQ,resnet18,uniform,128,nan,0.07421977445580907,0.1,0.0,0.0037511363002140064,0.002608400274331399,1.4380984150047755,0.0,0.0349651575088501,2949361.578125,2948345.09375,0.0003446455607678359,0.9838681366122631
boston_query_--VtRctVkqAafFr5b_6GXg,resnet18,jacobian_colnorm,128,1.0,1.0,0.4294940996772537,0.31859794479905146,0.00697661044209375,0.0031287010095014814,2.229874449781759,0.0,-0.06731915473937988,2955498.1015625,2934814.015625,0.006998510987560718,0.9846945568336365
boston_query_--VtRctVkqAafFr5b_6GXg,resnet18,score_gradient,128,0.6427688986301567,0.2988056230842406,0.6211817777065993,0.43760216093391313,0.009105947256530468,0.0034352291379987124,2.6507539645042106,0.0,-0.06731915473937988,2948939.8359375,2900503.1953125,0.016425103026763335,0.9846945568336365
boston_query_--VtRctVkqAafFr5b_6GXg,resnet18,margin_gradient,128,0.6105172537097735,0.27946688879633486,0.5751031011048017,0.4123560862312925,0.010431625345464785,0.004737896750648866,2.2017418053772806,0.0,-0.06731915473937988,2947155.9609375,2904865.8828125,0.014349453739647829,0.9846945568336365
boston_query_--VtRctVkqAafFr5b_6GXg,resnet18,uniform,128,nan,0.07084967320261439,0.1,0.0,0.004058629941274113,0.0025776369948800975,1.574554504507686,0.0,-0.06731915473937988,2951266.046875,2940533.46875,0.0036366013617662087,0.9846945568336365
cph_query_--kN3Y3n0x47vWa8WX-a8w,resnet18,jacobian_colnorm,128,1.0,1.0,0.48565885541868603,0.32551373122124905,0.012961358969985605,0.004820506871033971,2.688795870797186,0.0,0.02528136968612671,2946645.2265625,2945591.2578125,0.0003576843050188094,0.9835713314162577
cph_query_--kN3Y3n0x47vWa8WX-a8w,resnet18,score_gradient,128,0.5962777265441347,0.30862619808306707,0.6717479386638127,0.45918346365427154,0.0192931330304181,0.00532491925437067,3.623178513849272,0.0,0.02528136968612671,2943974.46875,2936424.6796875,0.0025644886335259593,0.9835713314162577
cph_query_--kN3Y3n0x47vWa8WX-a8w,resnet18,margin_gradient,128,0.6233686089369451,0.316336368505624,0.6532794036903101,0.44446415082640733,0.02081793645170968,0.005160413879751606,4.034160231487429,0.0,0.02528136968612671,2939748.8359375,2924358.296875,0.005235324485668818,0.9835713314162577
cph_query_--kN3Y3n0x47vWa8WX-a8w,resnet18,uniform,128,nan,0.039418034173574694,0.1,0.0,0.0058611194179542915,0.0035881890750109444,1.6334477630436501,0.0,0.02528136968612671,2949158.0625,2948724.15625,0.00014712885535615473,0.9835713314162577
london_query_-4Vq2O1PhPmG6WK-yV402Q,resnet18,jacobian_colnorm,128,1.0,1.0,0.5161199332716591,0.40031827044631907,0.009161397951725957,0.0046220020610731345,1.9821276214660248,0.0,0.010810136795043945,2949587.375,2905070.7734375,0.015092484440302433,0.9918261252948689
london_query_-4Vq2O1PhPmG6WK-yV402Q,resnet18,score_gradient,128,0.7950676848143753,0.35974327763638375,0.6787743805860916,0.5050255407603714,0.009019474361252867,0.005445207299207748,1.6564060586940665,0.0,0.010810136795043945,2946550.6328125,2911684.078125,0.01183300714375292,0.9918261252948689
london_query_-4Vq2O1PhPmG6WK-yV402Q,resnet18,margin_gradient,128,0.7363301510420334,0.3433912758281404,0.6634246454307682,0.47960039538867805,0.013845497196407989,0.004041394249352199,3.4259209426616333,0.0,0.010810136795043945,2947357.09375,2848305.2109375,0.03360701796960533,0.9918261252948689
london_query_-4Vq2O1PhPmG6WK-yV402Q,resnet18,uniform,128,nan,0.004824597268787309,0.1,0.0,0.004481021423327675,0.002632654613486946,1.7020924052747544,0.0,0.010810136795043945,2949235.6875,2799821.6640625,0.05066194745668322,0.9918261252948689
manila_query_-10rV9IlRhgTnk5e_QJbgA,resnet18,jacobian_colnorm,128,1.0000000000000002,1.0,0.4296295605021556,0.3126877542049964,0.010437214930268222,0.005352362025446938,1.9500203612248526,0.0,-0.09618830680847168,2947783.265625,2650826.7890625,0.10073891117620487,0.9836822611777287
manila_query_-10rV9IlRhgTnk5e_QJbgA,resnet18,score_gradient,128,0.6625510434896785,0.31072,0.6377015102490258,0.45873927214260024,0.012863530801855446,0.005321047914319991,2.4174807310486988,0.0,-0.09618830680847168,2952634.46875,2512341.5,0.14911868482535137,0.9836822611777287
manila_query_-10rV9IlRhgTnk5e_QJbgA,resnet18,margin_gradient,128,0.6324774198768272,0.3001798751454873,0.6122824989055944,0.4371983494027747,0.01664321159438242,0.0053806404806202215,3.0931655170657253,0.0,-0.09618830680847168,2960373.046875,2606159.078125,0.11965180169570584,0.9836822611777287
manila_query_-10rV9IlRhgTnk5e_QJbgA,resnet18,uniform,128,nan,0.055579417575809635,0.1,0.0,0.005694438136806423,0.004338134005741738,1.3126468959394866,0.0,-0.09618830680847168,2946444.1953125,2783448.25,0.055319542644591865,0.9836822611777287
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,resnet18,jacobian_colnorm,128,0.9999999999999998,1.0,0.618511087462255,0.4452612337528852,0.017437176065935475,0.00621268206256092,2.8067066510639567,0.0,-0.021481096744537354,2950216.796875,2940952.8125,0.003140102918813567,0.9919560717222874
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,resnet18,score_gradient,128,0.7972356894305171,0.4032202809181226,0.7544206890729934,0.5431198127828738,0.01989333425919098,0.005131297872223661,3.876862102836792,0.0,-0.021481096744537354,2935797.546875,2920387.859375,0.0052488931044999305,0.9919560717222874
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,resnet18,margin_gradient,128,0.7874735310621003,0.39288143278168214,0.7444349325901995,0.5311549426355964,0.026531733679982076,0.0068911258234381385,3.8501304953309927,0.0,-0.021481096744537354,2947151.28125,2927670.0390625,0.006610194159845523,0.9919560717222874
nairobi_query_-cS3FR1RBElNB48QQHiL0Q,resnet18,uniform,128,nan,0.00032562683165092806,0.1,0.0,0.006380825541000527,0.004547220444889243,1.403236464634594,0.0,-0.021481096744537354,2947851.9140625,2946608.3046875,0.00042186969062708255,0.9919560717222874
toronto_query_-3UT7A8bNUkVBgSLW30-ow,resnet18,jacobian_colnorm,128,0.9999999999999998,1.0,0.5027458668952082,0.37840339733076167,0.013552693862300617,0.006032970374504513,2.246437993392881,0.0,-0.03707486391067505,2949722.4609375,2884606.265625,0.022075363419717917,0.9898633469362579
toronto_query_-3UT7A8bNUkVBgSLW30-ow,resnet18,score_gradient,128,0.7494029874626715,0.3407528641571195,0.6590081955003418,0.48435159068043854,0.016682993105680437,0.00677845697726429,2.4611785781981177,0.0,-0.03707486391067505,2955742.2734375,2809056.9609375,0.04962723367941224,0.9898633469362579
toronto_query_-3UT7A8bNUkVBgSLW30-ow,resnet18,margin_gradient,128,0.7086142139308838,0.3115593980147294,0.6543442051989505,0.46630838866929003,0.021331425555962156,0.007394772838238726,2.8846627236006936,0.0,-0.03707486391067505,2945484.5234375,2764357.9921875,0.061492949566958846,0.9898633469362579
toronto_query_-3UT7A8bNUkVBgSLW30-ow,resnet18,uniform,128,nan,0.0,0.1,0.0,0.006792548917057775,0.004439698527365755,1.5299572426346835,0.0,-0.03707486391067505,2950024.515625,2835818.3984375,0.03871361630474586,0.9898633469362579
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,resnet18,jacobian_colnorm,128,1.0000000000000002,1.0,0.42254568248713914,0.3085959436305248,0.006611316091365935,0.003613202660749438,1.8297661969491184,0.0,-0.024834394454956055,2953649.140625,2821742.7421875,0.044658790586612554,0.9825887438819372
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,resnet18,score_gradient,128,0.6658309663554833,0.3146464106130309,0.6294692922066285,0.44847103380839104,0.008531730977830701,0.0034224222204622384,2.492892585497061,0.0,-0.024834394454956055,2947456.40625,2781802.1328125,0.056202450725389756,0.9825887438819372
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,resnet18,margin_gradient,128,0.6192160201144963,0.2865668516385719,0.6228581602199849,0.4374384776846407,0.011077221412051747,0.004098306772470766,2.702877560669664,0.0,-0.024834394454956055,2951691.8671875,2718936.7421875,0.07885481800706358,0.9825887438819372
zurich_query_-25E3MQ0PY1vs_FT7mKaUw,resnet18,uniform,128,nan,0.020767569363681675,0.1,0.0,0.0037950692658348262,0.0028828442669161206,1.3164322850830041,0.0,-0.024834394454956055,2949598.140625,2882801.578125,0.022645987458429256,0.9825887438819372
amman_query_-BJoV1t0rKwEzk0bsZplVQ,resnet18,jacobian_colnorm,128,1.0,1.0,0.43498676646248924,0.3023868196392867,0.014091242822618978,0.007762765351630106,1.8152349303795399,0.0,-0.21198588609695435,2950133.875,2945682.921875,0.0015087292013146352,0.9818405290964929
amman_query_-BJoV1t0rKwEzk0bsZplVQ,resnet18,score_gradient,128,0.6656620938174024,0.33405710563456736,0.6300680971753669,0.4440767462591628,0.01736726722085513,0.008181801215881196,2.1226703952602257,0.0,-0.21198588609695435,2946838.9453125,2905738.578125,0.013947272976311733,0.9818405290964929
amman_query_-BJoV1t0rKwEzk0bsZplVQ,resnet18,margin_gradient,128,0.6528470156561049,0.31958762886597936,0.6181419516639204,0.439596495781003,0.02202007686743629,0.009142449519952151,2.40855328972618,0.0,-0.21198588609695435,2956628.9453125,2922179.09375,0.011651733173050849,0.9818405290964929
amman_query_-BJoV1t0rKwEzk0bsZplVQ,resnet18,uniform,128,nan,0.019581812147361433,0.1,0.0,0.007728344357417657,0.005249259409371565,1.4722732779447234,0.0,-0.21198588609695435,2949003.015625,2946817.7578125,0.000741015794463969,0.9818405290964929
boston_query_-0n5FDAuOditKvxIekIbBg,resnet18,jacobian_colnorm,128,1.0000000000000002,1.0,0.5054912173531276,0.3576314597376433,0.025625687081514095,0.006640966480797048,3.8587285684415176,0.0,0.049969255924224854,2946534.3984375,2607543.5,0.11504732427941837,0.9865322772672981
boston_query_-0n5FDAuOditKvxIekIbBg,resnet18,score_gradient,128,0.647694949046988,0.3181720660802403,0.6677303637620274,0.46417316693156296,0.03548814485908966,0.006848351481396945,5.181998172186497,0.0625,0.049969255924224854,2943430.28125,2474273.75,0.15939107993777965,0.9865322772672981
boston_query_-0n5FDAuOditKvxIekIbBg,resnet18,margin_gradient,128,0.6745367848049535,0.3442730554643912,0.6892422656966531,0.4771229987545882,0.04226574534832713,0.007137577708954881,5.921581112216835,0.0,0.049969255924224854,2955927.65625,2398260.8671875,0.1886604998208843,0.9865322772672981
boston_query_-0n5FDAuOditKvxIekIbBg,resnet18,uniform,128,nan,0.03845178737429223,0.1,0.0,0.011738729085567346,0.005741207856195278,2.044644503316529,0.0,0.049969255924224854,2950296.09375,2832286.8125,0.039999131443109924,0.9865322772672981
cph_query_--xKnCCc_4tDGo80iM-A_g,resnet18,jacobian_colnorm,128,1.0,1.0,0.5170013170626417,0.34959618854494967,0.021818399698969565,0.003930120548146485,5.551585360214844,0.0,0.008624732494354248,2949215.9375,2913245.75,0.01219652553840846,0.9877788728400413
