query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
amman_query_0PLHged3iWJuuv8xOPB5rA,direction_eot,jpeg75,1234,resnet18,16.0,0.5535828811727137,16.00000762939453,51.16593933105469,8.857330322265625,15.680000305175781,0.0,43.81999206542969,17.992355346679688,10980,0.0,0.0,0.0,46
amman_query_0PLHged3iWJuuv8xOPB5rA,isotropic,float,1234,resnet18,,3.9655388596788894,4.543003559112549,1.0021792650222778,18.015457153320312,15.679998397827148,0.0049262153916060925,18.015457153320312,15.679998397827148,0,0.0,0.0,0.0,12
amman_query_0PLHged3iWJuuv8xOPB5rA,isotropic,png,1234,resnet18,,3.9655388596788894,4.543003559112549,1.0021792650222778,18.015457153320312,15.679998397827148,0.0049262153916060925,18.33001708984375,15.771236419677734,111476,0.0,0.0,0.0,12
amman_query_0PLHged3iWJuuv8xOPB5rA,isotropic,jpeg95,1234,resnet18,,3.9655388596788894,4.543003559112549,1.0021792650222778,18.015457153320312,15.679998397827148,0.0049262153916060925,21.040000915527344,18.520627975463867,40412,0.0,0.0,0.0,11
amman_query_0PLHged3iWJuuv8xOPB5rA,isotropic,jpeg75,1234,resnet18,,3.9655388596788894,4.543003559112549,1.0021792650222778,18.015457153320312,15.679998397827148,0.0049262153916060925,44.01500701904297,13.013688087463379,10353,0.0,0.0,0.0,23
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,float,1234,resnet18,16.0,0.5967878833828528,16.00000762939453,44.025691986083984,9.54861068725586,15.680002212524414,0.0,9.54861068725586,15.680002212524414,0,0.0,1.0,1.0,3
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,png,1234,resnet18,16.0,0.5967878833828528,16.00000762939453,44.025691986083984,9.54861068725586,15.680002212524414,0.0,10.046890258789062,15.761331558227539,106745,0.0,1.0,1.0,3
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,jpeg95,1234,resnet18,16.0,0.5967878833828528,16.00000762939453,44.025691986083984,9.54861068725586,15.680002212524414,0.0,20.2098388671875,15.67941665649414,33612,0.0,1.0,1.0,3
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction,jpeg75,1234,resnet18,16.0,0.5967878833828528,16.00000762939453,44.025691986083984,9.54861068725586,15.680002212524414,0.0,30.10936737060547,15.152464866638184,10319,1.0,1.0,1.0,1
boston_query_-EHBZ4-3d6vENYYFm7mWEw,direction_eot,float,1234,resnet18,16.0,0.5822450722479475,16.00000762939453,46.252464294433594,9.315925598144531,15.679997444152832,0.0,9.315925598144531,15.679997444152832,0,1.0,1.0,1.0,1
