query_id,condition,purifier,draw,correct_rank,correct_place,psnr_to_clean
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,isotropic,0,63,amman:35,42.4936
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,none,1,62,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,isotropic,1,66,amman:35,42.5411
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,none,2,58,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,isotropic,isotropic,2,62,amman:35,42.5763
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,none,0,60,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,direction,0,38,amman:35,39.4515
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,none,1,49,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,direction,1,26,amman:35,39.3471
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,none,2,66,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,direction,direction,2,35,amman:35,39.3104
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,none,0,19,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,hardened,0,6,amman:35,38.8579
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,direction,0,5,amman:35,39.0243
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,none,1,12,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,hardened,1,15,amman:35,38.8062
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,direction,1,9,amman:35,38.9769
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,none,2,11,amman:35,36.1773
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,hardened,2,13,amman:35,38.8360
amman_query_-XWB_1fOm8NW5dQx9p5IKg,hardened,direction,2,8,amman:35,38.9949
amman_query_-iXxlTRmA5JphamcIjxBbA,clean,none,0,17,amman:11,
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,none,0,37,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,isotropic,0,29,amman:11,43.8474
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,none,1,21,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,isotropic,1,27,amman:11,43.8270
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,none,2,39,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,isotropic,isotropic,2,33,amman:11,43.8425
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,none,0,50,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,direction,0,32,amman:11,40.6620
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,none,1,41,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,direction,1,42,amman:11,40.5683
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,none,2,55,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,direction,direction,2,37,amman:11,40.5838
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,none,0,63,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,hardened,0,26,amman:11,39.7569
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,direction,0,27,amman:11,40.0696
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,none,1,46,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,hardened,1,15,amman:11,39.8530
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,direction,1,15,amman:11,40.1326
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,none,2,69,amman:11,36.1773
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,hardened,2,17,amman:11,39.8447
amman_query_-iXxlTRmA5JphamcIjxBbA,hardened,direction,2,27,amman:11,40.1320
amman_query_-qij8CFaEYNp4JW3rF9oqQ,clean,none,0,1,amman:32,
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,0,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,0,1,amman:32,43.5979
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,1,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,1,1,amman:32,43.5407
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,none,2,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,isotropic,isotropic,2,1,amman:32,43.5229
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,0,4,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,0,1,amman:32,40.2229
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,1,4,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,1,1,amman:32,40.2797
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,none,2,2,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,direction,direction,2,1,amman:32,40.2172
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,0,3,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,0,1,amman:32,39.4180
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,0,1,amman:32,39.7158
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,1,3,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,1,1,amman:32,39.4658
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,direction,1,1,amman:32,39.7774
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,none,2,1,amman:32,36.1773
amman_query_-qij8CFaEYNp4JW3rF9oqQ,hardened,hardened,2,1,amman:32,39.4579
